New data 
chr2L	17640	22503
chr2L	65773	68169
chr2L	86573	88043
chr2L	93907	95299
chr2L	101462	103398
chr2L	105765	110405
chr2L	113672	115601
chr2L	116616	117902
chr2L	142209	144325
chr2L	154325	157272
chr2L	181946	184084
chr2L	202769	204781
chr2L	206570	208376
chr2L	219572	225984
chr2L	243505	245550
chr2L	245725	253433
chr2L	270753	272696
chr2L	272703	274664
chr2L	276307	278569
chr2L	282144	284355
chr2L	284758	286775
chr2L	293710	296428
chr2L	296531	299451
chr2L	299982	302411
chr2L	304020	307195
chr2L	356914	358968
chr2L	403158	405101
chr2L	413676	416138
chr2L	418590	422558
chr2L	430052	433292
chr2L	451734	454216
chr2L	467906	474018
chr2L	489253	493163
chr2L	497661	499126
chr2L	502055	503504
chr2L	504283	507753
chr2L	509853	511825
chr2L	515549	526009
chr2L	539536	545742
chr2L	551486	554508
chr2L	558197	561358
chr2L	563188	565175
chr2L	567065	569354
chr2L	573371	575464
chr2L	593664	596381
chr2L	601518	603496
chr2L	810550	812279
chr2L	815048	816894
chr2L	818514	822417
chr2L	824846	827101
chr2L	832892	834069
chr2L	839727	844102
chr2L	844672	848874
chr2L	849817	853907
chr2L	855073	855862
chr2L	864373	872784
chr2L	873354	875195
chr2L	900835	902109
chr2L	1005899	1006954
chr2L	1076066	1079059
chr2L	1080124	1081819
chr2L	1107241	1109526
chr2L	1117187	1120417
chr2L	1127724	1130521
chr2L	1147119	1148535
chr2L	1149725	1151693
chr2L	1156422	1159904
chr2L	1163439	1165436
chr2L	1165939	1167519
chr2L	1168819	1171190
chr2L	1171736	1173846
chr2L	1176691	1178680
chr2L	1183482	1184789
chr2L	1184937	1187026
chr2L	1419367	1421618
chr2L	1423494	1428540
chr2L	1432781	1435132
chr2L	1502116	1503734
chr2L	1610128	1612285
chr2L	1613189	1615247
chr2L	1627048	1635494
chr2L	1637479	1640139
chr2L	1647609	1652577
chr2L	1653087	1658218
chr2L	1664332	1670830
chr2L	1691582	1694319
chr2L	1703991	1706207
chr2L	1707202	1711407
chr2L	1714817	1716834
chr2L	1719611	1722220
chr2L	1722563	1725371
chr2L	1726478	1730868
chr2L	1731476	1732831
chr2L	1751193	1753036
chr2L	1883376	1886072
chr2L	1908991	1913788
chr2L	1937502	1939112
chr2L	1979801	1983208
chr2L	1985735	1990294
chr2L	2008592	2011511
chr2L	2036629	2040269
chr2L	2044431	2046483
chr2L	2128402	2131822
chr2L	2144231	2146196
chr2L	2146413	2148471
chr2L	2150801	2152983
chr2L	2159951	2167929
chr2L	2168156	2169446
chr2L	2169793	2171051
chr2L	2173867	2180486
chr2L	2191333	2194773
chr2L	2195273	2201481
chr2L	2213153	2215227
chr2L	2216057	2218357
chr2L	2219772	2222944
chr2L	2225460	2229464
chr2L	2235816	2238006
chr2L	2241423	2243316
chr2L	2356430	2358425
chr2L	2361660	2366525
chr2L	2372865	2377541
chr2L	2380232	2381872
chr2L	2382334	2384025
chr2L	2419953	2421670
chr2L	2450025	2452134
chr2L	2491658	2494107
chr2L	2574286	2576095
chr2L	2579191	2581245
chr2L	2583848	2586490
chr2L	2729216	2733141
chr2L	2733435	2736664
chr2L	2739005	2741072
chr2L	2744414	2746191
chr2L	2747518	2756532
chr2L	2756633	2757578
chr2L	2758759	2760863
chr2L	2764584	2768867
chr2L	2768906	2771164
chr2L	2803852	2806000
chr2L	2807154	2809279
chr2L	2844862	2845982
chr2L	2854693	2859406
chr2L	2861582	2863394
chr2L	2872024	2876039
chr2L	2877259	2880093
chr2L	2882918	2890087
chr2L	2899660	2901636
chr2L	2903953	2906417
chr2L	2907300	2909834
chr2L	2923483	2927086
chr2L	2934877	2936428
chr2L	2956675	2956757
chr2L	2956920	2958200
chr2L	2968729	2970450
chr2L	2971456	2973724
chr2L	2975912	2978168
chr2L	2978252	2980311
chr2L	2986680	2988933
chr2L	2991806	2995334
chr2L	2998215	3000515
chr2L	3017979	3019269
chr2L	3022182	3024203
chr2L	3028106	3031447
chr2L	3036188	3038477
chr2L	3038892	3040949
chr2L	3041043	3043170
chr2L	3045646	3048044
chr2L	3054913	3060519
chr2L	3107514	3109397
chr2L	3123673	3125760
chr2L	3143964	3146684
chr2L	3158013	3160535
chr2L	3162649	3164766
chr2L	3170214	3173975
chr2L	3298968	3300696
chr2L	3300716	3304670
chr2L	3318925	3320982
chr2L	3344977	3347255
chr2L	3347724	3349559
chr2L	3353836	3357593
chr2L	3365485	3367446
chr2L	3372085	3374482
chr2L	3375797	3377937
chr2L	3412848	3415376
chr2L	3448632	3450857
chr2L	3451452	3453438
chr2L	3456105	3458220
chr2L	3461207	3462436
chr2L	3465043	3467295
chr2L	3469017	3471100
chr2L	3472021	3473041
chr2L	3474666	3481253
chr2L	3513590	3515674
chr2L	3529456	3531165
chr2L	3544627	3546264
chr2L	3572271	3574436
chr2L	3579971	3582097
chr2L	3605514	3607759
chr2L	3618256	3619891
chr2L	3630999	3634094
chr2L	3647595	3649070
chr2L	3654654	3658862
chr2L	3710712	3714447
chr2L	3729382	3731381
chr2L	3770098	3774102
chr2L	3775593	3780663
chr2L	3785439	3787002
chr2L	3802181	3805097
chr2L	3812435	3814539
chr2L	3861757	3863808
chr2L	3866690	3868749
chr2L	3871434	3873577
chr2L	3894682	3898302
chr2L	4186952	4188687
chr2L	4196662	4199112
chr2L	4226007	4228900
chr2L	4331187	4337142
chr2L	4344949	4346862
chr2L	4368109	4370102
chr2L	4370849	4373335
chr2L	4376894	4378987
chr2L	4381910	4383337
chr2L	4385188	4388051
chr2L	4392915	4395168
chr2L	4402249	4404041
chr2L	4441586	4443346
chr2L	4443637	4445938
chr2L	4447657	4449908
chr2L	4453462	4455569
chr2L	4455721	4460833
chr2L	4462247	4465992
chr2L	4660197	4662040
chr2L	4793551	4795597
chr2L	4809132	4813213
chr2L	4817224	4819251
chr2L	4829684	4831713
chr2L	4836985	4839159
chr2L	4845833	4848762
chr2L	4849481	4851403
chr2L	4881952	4884201
chr2L	4890781	4893187
chr2L	4915218	4916471
chr2L	4944563	4946484
chr2L	4948776	4950844
chr2L	4964764	4966531
chr2L	4966661	4969987
chr2L	4970370	4972763
chr2L	4972994	4975027
chr2L	4976133	4982739
chr2L	4996313	4999296
chr2L	4999320	5002706
chr2L	5006471	5012145
chr2L	5026542	5028518
chr2L	5028610	5030407
chr2L	5042162	5044854
chr2L	5051621	5053859
chr2L	5054049	5056137
chr2L	5057346	5061020
chr2L	5069934	5072160
chr2L	5086121	5088489
chr2L	5090962	5094986
chr2L	5095391	5097333
chr2L	5099260	5101070
chr2L	5107183	5109590
chr2L	5144575	5150627
chr2L	5194960	5198375
chr2L	5199018	5199583
chr2L	5270021	5271908
chr2L	5277465	5280042
chr2L	5297907	5301152
chr2L	5304226	5308194
chr2L	5323998	5328216
chr2L	5340549	5343712
chr2L	5365233	5366923
chr2L	5518910	5521280
chr2L	5523016	5529030
chr2L	5531314	5533218
chr2L	5541135	5544105
chr2L	5545775	5548152
chr2L	5623498	5624511
chr2L	5723017	5725732
chr2L	5770422	5771982
chr2L	5798665	5803119
chr2L	5804738	5805778
chr2L	5878562	5880618
chr2L	5906083	5908819
chr2L	5942625	5945227
chr2L	5948395	5950461
chr2L	5971232	5972306
chr2L	5974304	5984527
chr2L	5985097	5988257
chr2L	5997664	6000855
chr2L	6023707	6025345
chr2L	6036121	6038988
chr2L	6045006	6049651
chr2L	6049835	6052387
chr2L	6061712	6063767
chr2L	6065159	6066997
chr2L	6068143	6072058
chr2L	6081419	6090175
chr2L	6097854	6101400
chr2L	6124227	6126138
chr2L	6126661	6128638
chr2L	6322750	6325537
chr2L	6337157	6340721
chr2L	6343454	6344531
chr2L	6356042	6357802
chr2L	6410317	6413185
chr2L	6422151	6425335
chr2L	6447605	6448992
chr2L	6454052	6457341
chr2L	6464696	6466494
chr2L	6466769	6468670
chr2L	6472124	6474972
chr2L	6475967	6478276
chr2L	6478339	6482598
chr2L	6487788	6492044
chr2L	6493576	6495582
chr2L	6497527	6499699
chr2L	6526701	6527973
chr2L	6535128	6537411
chr2L	6546108	6547999
chr2L	6550543	6552610
chr2L	6556536	6558775
chr2L	6560776	6563318
chr2L	6565346	6567114
chr2L	6610052	6614040
chr2L	6621829	6623647
chr2L	6643521	6650461
chr2L	6655431	6657261
chr2L	6657595	6659326
chr2L	6666823	6669109
chr2L	6672284	6674888
chr2L	6676694	6678399
chr2L	6682217	6685675
chr2L	6708205	6710213
chr2L	6716575	6718613
chr2L	6721945	6725342
chr2L	6784723	6789089
chr2L	6791056	6795528
chr2L	6796663	6798524
chr2L	6851081	6855154
chr2L	6906844	6909018
chr2L	6913128	6915271
chr2L	6917636	6923056
chr2L	6944287	6946276
chr2L	6947823	6951387
chr2L	6955931	6958034
chr2L	6959494	6961305
chr2L	6963068	6965395
chr2L	6965427	6969110
chr2L	6970662	6972868
chr2L	7022818	7025254
chr2L	7026074	7029730
chr2L	7031435	7034146
chr2L	7037000	7039917
chr2L	7041231	7044262
chr2L	7048255	7051506
chr2L	7055273	7057359
chr2L	7063058	7067011
chr2L	7083639	7087969
chr2L	7088360	7090389
chr2L	7120445	7122331
chr2L	7149820	7151928
chr2L	7154431	7156252
chr2L	7180999	7183216
chr2L	7187161	7189973
chr2L	7193497	7195371
chr2L	7198919	7201184
chr2L	7203040	7205388
chr2L	7214293	7215996
chr2L	7218283	7221118
chr2L	7222093	7224009
chr2L	7239663	7241461
chr2L	7280673	7282570
chr2L	7294112	7296930
chr2L	7387188	7389234
chr2L	7408862	7411164
chr2L	7411331	7413394
chr2L	7417533	7421123
chr2L	7421283	7428418
chr2L	7432545	7434641
chr2L	7436290	7438051
chr2L	7485504	7487452
chr2L	7493444	7497374
chr2L	7529670	7531914
chr2L	7534178	7536045
chr2L	7570206	7571888
chr2L	7575781	7577623
chr2L	7640907	7642642
chr2L	7700451	7703717
chr2L	7724963	7727411
chr2L	7782036	7784057
chr2L	7789477	7791703
chr2L	7794827	7797089
chr2L	7798859	7801221
chr2L	7808595	7815431
chr2L	7820511	7822519
chr2L	7825852	7830241
chr2L	7855763	7857523
chr2L	7884462	7887075
chr2L	7912777	7916143
chr2L	7956105	7957974
chr2L	7959625	7962872
chr2L	7963314	7965197
chr2L	7972680	7974628
chr2L	7975739	7978074
chr2L	7983130	7985272
chr2L	7990459	7995559
chr2L	7997913	8002780
chr2L	8008576	8011684
chr2L	8028308	8032693
chr2L	8040122	8044432
chr2L	8070504	8073886
chr2L	8081811	8088953
chr2L	8096866	8101970
chr2L	8103718	8105153
chr2L	8122977	8124723
chr2L	8125926	8130298
chr2L	8133387	8135136
chr2L	8155861	8157975
chr2L	8158653	8160818
chr2L	8161354	8165042
chr2L	8170752	8172875
chr2L	8195985	8199915
chr2L	8204092	8206221
chr2L	8210147	8214080
chr2L	8217401	8219470
chr2L	8219694	8221642
chr2L	8228311	8232273
chr2L	8238592	8240897
chr2L	8276735	8278829
chr2L	8298578	8303923
chr2L	8304636	8306472
chr2L	8307146	8309237
chr2L	8310364	8312472
chr2L	8319093	8321131
chr2L	8326104	8327358
chr2L	8341647	8343537
chr2L	8345777	8347123
chr2L	8361277	8367419
chr2L	8369528	8371697
chr2L	8376071	8377917
chr2L	8380706	8385459
chr2L	8385541	8386664
chr2L	8397630	8399266
chr2L	8399616	8400870
chr2L	8402226	8404912
chr2L	8410710	8412640
chr2L	8414157	8427201
chr2L	8432714	8434629
chr2L	8436356	8439129
chr2L	8461126	8465482
chr2L	8477136	8479203
chr2L	8485173	8486643
chr2L	8487915	8489969
chr2L	8510818	8513055
chr2L	8513910	8516054
chr2L	8516467	8518564
chr2L	8521896	8522891
chr2L	8527521	8530106
chr2L	8533875	8536986
chr2L	8540972	8542514
chr2L	8542958	8544351
chr2L	8569920	8571715
chr2L	8618992	8620809
chr2L	8678010	8679318
chr2L	8685143	8687238
chr2L	8689613	8695414
chr2L	8707712	8710559
chr2L	8716976	8719305
chr2L	8734480	8736809
chr2L	8737616	8739373
chr2L	8739433	8741708
chr2L	8832024	8834181
chr2L	8887960	8889767
chr2L	8942495	8944127
chr2L	8947991	8953588
chr2L	8957133	8960405
chr2L	8966695	8968456
chr2L	8986963	8991483
chr2L	8996398	8998626
chr2L	9088910	9090759
chr2L	9122674	9126644
chr2L	9142218	9144309
chr2L	9157558	9159520
chr2L	9165737	9168051
chr2L	9174409	9180390
chr2L	9181824	9185190
chr2L	9192058	9193072
chr2L	9202557	9206734
chr2L	9210556	9212601
chr2L	9228882	9232732
chr2L	9236414	9239450
chr2L	9252006	9254143
chr2L	9329685	9331816
chr2L	9385960	9390240
chr2L	9430265	9432091
chr2L	9447404	9450809
chr2L	9459014	9460948
chr2L	9492847	9499142
chr2L	9502179	9504387
chr2L	9520007	9522300
chr2L	9539432	9540986
chr2L	9566484	9570909
chr2L	9575557	9577833
chr2L	9607621	9608816
chr2L	9612021	9615127
chr2L	9615906	9617983
chr2L	9633234	9634744
chr2L	9656625	9658432
chr2L	9690678	9692422
chr2L	9697534	9701749
chr2L	9703195	9706999
chr2L	9707212	9708278
chr2L	9710222	9712176
chr2L	9735605	9737589
chr2L	9757122	9760168
chr2L	9762278	9764672
chr2L	9776700	9778879
chr2L	9781052	9783615
chr2L	9789599	9791922
chr2L	9792103	9794116
chr2L	9887029	9889099
chr2L	9889779	9891790
chr2L	9892397	9898557
chr2L	9906178	9909713
chr2L	9911405	9913790
chr2L	9914073	9914086
chr2L	9914190	9916418
chr2L	9917005	9919535
chr2L	9920615	9922694
chr2L	9937157	9939935
chr2L	9946528	9948861
chr2L	9953333	9955264
chr2L	9956063	9958414
chr2L	9962967	9964456
chr2L	9966078	9969277
chr2L	10001574	10005636
chr2L	10008399	10011212
chr2L	10056043	10058486
chr2L	10059584	10061166
chr2L	10142394	10144484
chr2L	10199949	10202270
chr2L	10203252	10205759
chr2L	10205809	10207661
chr2L	10210200	10211647
chr2L	10219867	10223268
chr2L	10225728	10228074
chr2L	10230319	10233509
chr2L	10238097	10240289
chr2L	10245793	10248083
chr2L	10249098	10251831
chr2L	10254842	10256782
chr2L	10259641	10262141
chr2L	10262520	10266023
chr2L	10269404	10269572
chr2L	10276396	10279816
chr2L	10291001	10293405
chr2L	10297904	10300781
chr2L	10302929	10304998
chr2L	10305483	10307944
chr2L	10310923	10313112
chr2L	10313323	10315739
chr2L	10320933	10322080
chr2L	10327073	10328779
chr2L	10330659	10336173
chr2L	10338500	10340438
chr2L	10340735	10343645
chr2L	10355723	10357812
chr2L	10361723	10363968
chr2L	10365658	10367746
chr2L	10374578	10376870
chr2L	10379148	10381084
chr2L	10385296	10389275
chr2L	10395158	10397920
chr2L	10403188	10406117
chr2L	10407338	10409482
chr2L	10409839	10410018
chr2L	10412896	10414884
chr2L	10421809	10425145
chr2L	10425560	10429713
chr2L	10429923	10432247
chr2L	10435522	10440325
chr2L	10441497	10443093
chr2L	10456727	10458706
chr2L	10482503	10484133
chr2L	10487859	10489449
chr2L	10499339	10501375
chr2L	10505703	10508033
chr2L	10515518	10518362
chr2L	10522234	10523184
chr2L	10684782	10686810
chr2L	10728017	10729866
chr2L	10731401	10733614
chr2L	10735182	10738320
chr2L	10742960	10744864
chr2L	10766939	10770916
chr2L	10841332	10843658
chr2L	10849302	10851925
chr2L	10855803	10859591
chr2L	10963871	10965349
chr2L	10966726	10969141
chr2L	10969221	10971391
chr2L	10975192	10978221
chr2L	10985388	10990378
chr2L	11003109	11005866
chr2L	11010026	11012448
chr2L	11039097	11040686
chr2L	11040730	11041886
chr2L	11043835	11047048
chr2L	11052162	11054139
chr2L	11056382	11062401
chr2L	11064777	11068135
chr2L	11090460	11092232
chr2L	11099907	11101718
chr2L	11105555	11107977
chr2L	11119341	11121144
chr2L	11122726	11124718
chr2L	11129385	11131874
chr2L	11154741	11156721
chr2L	11178036	11180060
chr2L	11268001	11270723
chr2L	11277152	11279168
chr2L	11279297	11281303
chr2L	11498088	11500054
chr2L	11515602	11518497
chr2L	11526583	11529675
chr2L	11804305	11810433
chr2L	11812535	11814984
chr2L	11828405	11830436
chr2L	11849276	11850755
chr2L	11987032	11991714
chr2L	12019973	12021878
chr2L	12037550	12039479
chr2L	12039702	12041672
chr2L	12043925	12047589
chr2L	12047970	12049530
chr2L	12053947	12057371
chr2L	12062331	12063841
chr2L	12092851	12094689
